godina,datum,lokalitet,vrsta_lat,vrsta_hr,brojnost,metoda,opazac,temperatura_C,vlaznost_pct
2024,2024-06-05,Plitvice,Parus major,Velika sjenica,45,transekt,D.T.,20.2,54
2024,2024-06-05,Plitvice,Cyanistes caeruleus,Plavetna sjenica,35,točkasta_metoda,A.P.,18.8,65
2024,2024-06-05,Plitvice,Accipiter gentilis,Jastreb kokošar,5,transekt,D.T.,17.8,74
2024,2024-06-05,Plitvice,Alcedo atthis,Vodomar,10,transekt,S.B.,20.2,81
2024,2024-06-05,Plitvice,Buteo buteo,Škanjac,13,IPA,A.P.,16,76
2024,2024-06-05,Plitvice,Phoenicurus ochruros,Crvenrepka,8,IPA,S.B.,13.2,80
2024,2024-06-05,Plitvice,Erithacus rubecula,Crvendać,20,IPA,S.B.,18.2,77
2024,2024-06-05,Plitvice,Sitta europaea,Brgljez,26,IPA,I.H.,16.7,59
2024,2024-06-05,Plitvice,Fringilla coelebs,Zeba,38,točkasta_metoda,I.H.,19.5,81
2024,2024-06-09,Plitvice,Cyanistes caeruleus,Plavetna sjenica,23,IPA,D.T.,20.4,75
2024,2024-06-09,Plitvice,Turdus merula,Kos,35,IPA,D.T.,17.2,81
2024,2024-06-09,Plitvice,Sitta europaea,Brgljez,27,IPA,I.H.,20.5,66
2024,2024-06-09,Plitvice,Alcedo atthis,Vodomar,4,točkasta_metoda,D.T.,22.3,81
2024,2024-06-09,Plitvice,Parus major,Velika sjenica,41,točkasta_metoda,A.P.,18.8,75
2024,2024-06-09,Plitvice,Erithacus rubecula,Crvendać,25,transekt,D.T.,14,69
2024,2024-06-09,Plitvice,Buteo buteo,Škanjac,13,IPA,I.H.,19.9,57
2024,2024-06-09,Plitvice,Phoenicurus ochruros,Crvenrepka,14,transekt,D.T.,17.2,56
2024,2024-06-09,Plitvice,Corvus corax,Gavran,11,transekt,S.B.,18.8,79
2024,2024-06-09,Risnjak,Tetrao urogallus,Tetrijeb,3,transekt,A.P.,17,
2024,2024-06-09,Risnjak,Buteo buteo,Škanjac,11,IPA,I.H.,13.2,60
2024,2024-06-09,Risnjak,Cyanistes caeruleus,Plavetna sjenica,23,transekt,D.T.,16.9,53
2024,2024-06-09,Risnjak,Fringilla coelebs,Zeba,43,točkasta_metoda,I.H.,20.8,61
2024,2024-06-09,Risnjak,Aquila chrysaetos,Suri orao,4,IPA,D.T.,16.8,76
2024,2024-06-09,Risnjak,Turdus merula,Kos,29,IPA,I.H.,20.1,75
2024,2024-06-09,Risnjak,Picus viridis,Zelena žuna,11,točkasta_metoda,S.B.,15.5,74
2024,2024-06-09,Risnjak,Dendrocopos major,Veliki djetlić,17,IPA,I.H.,15,70
2024,2024-06-09,Risnjak,Erithacus rubecula,Crvendać,25,transekt,M.K.,20.8,58
2024,2024-06-09,Risnjak,Corvus corax,Gavran,5,transekt,I.H.,15.7,84
2024,2024-06-09,Risnjak,Strix Uralskaensis,Uralska sova,3,IPA,D.T.,16.9,69
2024,2024-06-09,Risnjak,Sitta europaea,Brgljez,28,transekt,S.B.,21,82
2024,2024-06-13,Plitvice,Picus viridis,Zelena žuna,8,IPA,S.B.,22.5,57
2024,2024-06-13,Plitvice,Anas platyrhynchos,Divlja patka,38,točkasta_metoda,D.T.,23.3,70
2024,2024-06-13,Plitvice,Parus major,Velika sjenica,51,točkasta_metoda,I.H.,18.8,74
2024,2024-06-13,Plitvice,Dryocopus martius,Crna žuna,7,točkasta_metoda,S.B.,21.1,78
2024,2024-06-13,Plitvice,Accipiter gentilis,Jastreb kokošar,1,točkasta_metoda,I.H.,21.3,75
2024,2024-06-13,Plitvice,Cyanistes caeruleus,Plavetna sjenica,23,točkasta_metoda,M.K.,25.4,55
2024,2024-06-13,Plitvice,Turdus merula,Kos,28,transekt,I.H.,18,58
2024,2024-06-13,Plitvice,Fringilla coelebs,Zeba,43,IPA,A.P.,16.6,77
2024,2024-06-16,Velebit,Parus major,Velika sjenica,44,transekt,S.B.,23.6,53
2024,2024-06-16,Velebit,Fringilla coelebs,Zeba,52,točkasta_metoda,M.K.,15.4,80
2024,2024-06-16,Velebit,Erithacus rubecula,Crvendać,27,transekt,A.P.,21.3,71
2024,2024-06-16,Velebit,Phoenicurus ochruros,Crvenrepka,13,transekt,I.H.,16.6,73
2024,2024-06-16,Velebit,Dendrocopos major,Veliki djetlić,20,točkasta_metoda,I.H.,19.4,74
2024,2024-06-16,Velebit,Sitta europaea,Brgljez,22,transekt,M.K.,21,51
2024,2024-06-16,Velebit,Cyanistes caeruleus,Plavetna sjenica,27,IPA,S.B.,19.6,64
2024,2024-06-16,Velebit,Corvus corax,Gavran,11,IPA,A.P.,17.7,75
2024,2024-06-20,Risnjak,Picus viridis,Zelena žuna,13,IPA,M.K.,25.5,62
2024,2024-06-20,Risnjak,Sitta europaea,Brgljez,27,IPA,S.B.,17.8,67
2024,2024-06-20,Risnjak,Parus major,Velika sjenica,39,IPA,I.H.,19.4,84
2024,2024-06-20,Risnjak,Cyanistes caeruleus,Plavetna sjenica,26,točkasta_metoda,D.T.,22.4,65
2024,2024-06-20,Risnjak,Dendrocopos major,Veliki djetlić,18,transekt,M.K.,19.1,62
2024,2024-06-20,Risnjak,Turdus merula,Kos,42,IPA,D.T.,22.3,70
2024,2024-06-20,Risnjak,Accipiter gentilis,Jastreb kokošar,10,točkasta_metoda,M.K.,15.5,51
2024,2024-06-20,Risnjak,Erithacus rubecula,Crvendać,32,IPA,D.T.,15.9,63
2024,2024-06-20,Risnjak,Fringilla coelebs,Zeba,45,točkasta_metoda,S.B.,16.4,61
2024,2024-06-25,Risnjak,Turdus merula,Kos,38,točkasta_metoda,D.T.,17.6,66
2024,2024-06-25,Risnjak,Dryocopus martius,Crna žuna,5,IPA,M.K.,23.9,62
2024,2024-06-25,Risnjak,Fringilla coelebs,Zeba,44,IPA,M.K.,15.7,52
2024,2024-06-25,Risnjak,Phoenicurus ochruros,Crvenrepka,17,IPA,A.P.,27.4,66
2024,2024-06-25,Risnjak,Cyanistes caeruleus,Plavetna sjenica,26,točkasta_metoda,D.T.,21.5,56
2024,2024-06-25,Risnjak,Dendrocopos major,Veliki djetlić,26,transekt,I.H.,20,58
2024,2024-06-25,Risnjak,Aquila chrysaetos,Suri orao,1,IPA,I.H.,16.6,84
2024,2024-06-25,Risnjak,Sitta europaea,Brgljez,32,transekt,A.P.,18.8,83
2024,2024-06-25,Risnjak,Picus viridis,Zelena žuna,6,točkasta_metoda,M.K.,21.3,78
2024,2024-06-25,Risnjak,Corvus corax,Gavran,9,točkasta_metoda,I.H.,20.2,77
2024,2024-06-28,Risnjak,Fringilla coelebs,Zeba,52,IPA,S.B.,18.1,79
2024,2024-06-28,Risnjak,Cyanistes caeruleus,Plavetna sjenica,30,IPA,M.K.,15.3,73
2024,2024-06-28,Risnjak,Parus major,Velika sjenica,41,transekt,D.T.,17.6,65
2024,2024-06-28,Risnjak,Erithacus rubecula,Crvendać,20,transekt,M.K.,20.8,59
2024,2024-06-28,Risnjak,Phoenicurus ochruros,Crvenrepka,12,točkasta_metoda,S.B.,16.9,80
2024,2024-06-28,Risnjak,Dendrocopos major,Veliki djetlić,21,transekt,A.P.,24.4,72
2024,2024-06-28,Risnjak,Turdus merula,Kos,39,transekt,S.B.,22.4,56
2024,2024-06-28,Risnjak,Picus viridis,Zelena žuna,9,IPA,M.K.,18.4,75
2024,2024-06-28,Risnjak,Buteo buteo,Škanjac,5,IPA,A.P.,16.1,73
2024,2024-06-28,Risnjak,Sitta europaea,Brgljez,19,transekt,D.T.,21.2,54
2024,2024-07-03,Plitvice,Fringilla coelebs,Zeba,27,IPA,D.T.,26.3,72
2024,2024-07-03,Plitvice,Dryocopus martius,Crna žuna,8,IPA,M.K.,19.6,61
2024,2024-07-03,Plitvice,Buteo buteo,Škanjac,11,IPA,D.T.,19.2,55
2024,2024-07-03,Plitvice,Anas platyrhynchos,Divlja patka,27,transekt,A.P.,17.8,66
2024,2024-07-03,Plitvice,Accipiter gentilis,Jastreb kokošar,4,IPA,M.K.,19.5,65
2024,2024-07-07,Plitvice,Alcedo atthis,Vodomar,8,transekt,I.H.,22.9,79
2024,2024-07-07,Plitvice,Parus major,Velika sjenica,35,točkasta_metoda,A.P.,20.6,61
2024,2024-07-07,Plitvice,Anas platyrhynchos,Divlja patka,32,točkasta_metoda,M.K.,21.3,79
2024,2024-07-07,Plitvice,Picus viridis,Zelena žuna,2,transekt,M.K.,19.6,79
2024,2024-07-07,Plitvice,Fringilla coelebs,Zeba,21,IPA,A.P.,30.6,82
2024,2024-07-07,Plitvice,Turdus merula,Kos,11,točkasta_metoda,D.T.,22,65
2024,2024-07-12,Velebit,Fringilla coelebs,Zeba,38,točkasta_metoda,D.T.,20,61
2024,2024-07-12,Velebit,Cyanistes caeruleus,Plavetna sjenica,28,transekt,M.K.,22.6,55
2024,2024-07-12,Velebit,Sitta europaea,Brgljez,15,transekt,M.K.,16.8,72
2024,2024-07-12,Velebit,Dendrocopos major,Veliki djetlić,16,točkasta_metoda,A.P.,,51
2024,2024-07-12,Velebit,Turdus merula,Kos,27,transekt,A.P.,22.9,57
2024,2024-07-12,Velebit,Aquila chrysaetos,Suri orao,1,transekt,I.H.,22.1,80
2024,2024-07-12,Velebit,Picus viridis,Zelena žuna,6,IPA,I.H.,14.8,78
2024,2024-07-12,Velebit,Parus major,Velika sjenica,27,IPA,D.T.,17.4,72
2024,2024-07-14,Plitvice,Accipiter gentilis,Jastreb kokošar,10,transekt,S.B.,20.7,74
2024,2024-07-14,Plitvice,Fringilla coelebs,Zeba,24,transekt,M.K.,22.4,77
2024,2024-07-14,Plitvice,Turdus merula,Kos,29,IPA,D.T.,17.9,85
2024,2024-07-14,Plitvice,Aquila chrysaetos,Suri orao,2,točkasta_metoda,D.T.,20.8,80
2024,2024-07-14,Plitvice,Buteo buteo,Škanjac,8,IPA,S.B.,23.1,67
2024,2024-07-14,Plitvice,Erithacus rubecula,Crvendać,20,transekt,S.B.,19.8,67
2024,2024-07-14,Plitvice,Sitta europaea,Brgljez,13,IPA,S.B.,21.5,77
2024,2024-07-14,Plitvice,Cyanistes caeruleus,Plavetna sjenica,15,transekt,M.K.,18.9,84
2024,2024-07-14,Velebit,Dryocopus martius,Crna žuna,6,transekt,M.K.,13.9,61
2024,2024-07-14,Velebit,Fringilla coelebs,Zeba,36,točkasta_metoda,S.B.,19.7,75
2024,2024-07-14,Velebit,Dendrocopos major,Veliki djetlić,20,IPA,M.K.,18.5,80
2024,2024-07-14,Velebit,Picus viridis,Zelena žuna,8,IPA,D.T.,21,51
2024,2024-07-14,Velebit,Tetrao urogallus,Tetrijeb,3,točkasta_metoda,D.T.,20.3,68
2024,2024-07-14,Velebit,Erithacus rubecula,Crvendać,17,transekt,M.K.,20.7,62
2024,2024-07-14,Velebit,Parus major,Velika sjenica,28,IPA,I.H.,14.5,70
2024,2024-07-14,Velebit,Cyanistes caeruleus,Plavetna sjenica,22,točkasta_metoda,M.K.,17.9,67
2024,2024-07-16,Velebit,Fringilla coelebs,Zeba,29,IPA,S.B.,22.8,72
2024,2024-07-16,Velebit,Aquila chrysaetos,Suri orao,2,transekt,I.H.,21.3,77
2024,2024-07-16,Velebit,Erithacus rubecula,Crvendać,19,točkasta_metoda,A.P.,18,76
2024,2024-07-16,Velebit,Sitta europaea,Brgljez,8,IPA,D.T.,20.6,57
2024,2024-07-16,Velebit,Dryocopus martius,Crna žuna,4,transekt,S.B.,20.5,57
2024,2024-07-16,Velebit,Phoenicurus ochruros,Crvenrepka,6,točkasta_metoda,S.B.,26.4,80
2024,2024-07-16,Velebit,Parus major,Velika sjenica,39,IPA,S.B.,22.2,73
2024,2024-07-17,Risnjak,Picus viridis,Zelena žuna,10,IPA,A.P.,18.7,59
2024,2024-07-17,Risnjak,Sitta europaea,Brgljez,14,IPA,S.B.,15.8,79
2024,2024-07-17,Risnjak,Phoenicurus ochruros,Crvenrepka,9,transekt,I.H.,24.1,79
2024,2024-07-17,Risnjak,Parus major,Velika sjenica,25,točkasta_metoda,D.T.,19,81
2024,2024-07-17,Risnjak,Turdus merula,Kos,20,transekt,M.K.,24.6,80
2024,2024-07-19,Plitvice,Parus major,Velika sjenica,33,IPA,A.P.,23.1,84
2024,2024-07-19,Plitvice,Anas platyrhynchos,Divlja patka,24,transekt,I.H.,20.6,53
2024,2024-07-19,Plitvice,Turdus merula,Kos,27,IPA,A.P.,18.3,64
2024,2024-07-19,Plitvice,Dendrocopos major,Veliki djetlić,9,transekt,I.H.,20,80
2024,2024-07-19,Plitvice,Alcedo atthis,Vodomar,2,točkasta_metoda,M.K.,19.6,62
2024,2024-07-19,Plitvice,Buteo buteo,Škanjac,5,IPA,A.P.,25.1,81
2024,2024-07-19,Risnjak,Accipiter gentilis,Jastreb kokošar,5,transekt,A.P.,26.9,68
2024,2024-07-19,Risnjak,Parus major,Velika sjenica,20,transekt,A.P.,24,64
2024,2024-07-19,Risnjak,Sitta europaea,Brgljez,17,IPA,M.K.,26.8,66
2024,2024-07-19,Risnjak,Phoenicurus ochruros,Crvenrepka,12,IPA,M.K.,19.6,77
2024,2024-07-19,Risnjak,Dendrocopos major,Veliki djetlić,10,transekt,D.T.,19.4,83
2024,2024-07-20,Plitvice,Cyanistes caeruleus,Plavetna sjenica,20,IPA,S.B.,10.5,83
2024,2024-07-20,Plitvice,Anas platyrhynchos,Divlja patka,29,transekt,I.H.,18.7,83
2024,2024-07-20,Plitvice,Erithacus rubecula,Crvendać,21,točkasta_metoda,A.P.,14,64
2024,2024-07-20,Plitvice,Fringilla coelebs,Zeba,31,transekt,D.T.,20.3,66
2024,2024-07-20,Plitvice,Strix Uralskaensis,Uralska sova,4,transekt,A.P.,25.1,55
2024,2024-07-20,Plitvice,Dendrocopos major,Veliki djetlić,14,transekt,I.H.,20.3,80
2024,2024-07-24,Plitvice,Parus major,Velika sjenica,25,IPA,D.T.,22.3,59
2024,2024-07-24,Plitvice,Erithacus rubecula,Crvendać,17,transekt,M.K.,21.8,69
2024,2024-07-24,Plitvice,Dendrocopos major,Veliki djetlić,16,transekt,I.H.,19.8,66
2024,2024-07-24,Plitvice,Cyanistes caeruleus,Plavetna sjenica,27,IPA,S.B.,20.9,55
2024,2024-07-24,Plitvice,Phoenicurus ochruros,Crvenrepka,11,točkasta_metoda,S.B.,18.7,66
2024,2024-07-24,Plitvice,Fringilla coelebs,Zeba,31,točkasta_metoda,S.B.,20.4,62
2024,2024-07-24,Plitvice,Picus viridis,Zelena žuna,8,točkasta_metoda,S.B.,19.4,60
2024,2024-07-24,Velebit,Fringilla coelebs,Zeba,27,točkasta_metoda,I.H.,20,81
2024,2024-07-24,Velebit,Phoenicurus ochruros,Crvenrepka,9,IPA,A.P.,20.9,55
2024,2024-07-24,Velebit,Parus major,Velika sjenica,35,transekt,A.P.,24.1,68
2024,2024-07-24,Velebit,Cyanistes caeruleus,Plavetna sjenica,22,transekt,D.T.,22.5,53
2024,2024-07-24,Velebit,Dendrocopos major,Veliki djetlić,11,IPA,D.T.,21.3,69
2024,2024-07-26,Velebit,Turdus merula,Kos,25,točkasta_metoda,A.P.,23.8,82
2024,2024-07-26,Velebit,Cyanistes caeruleus,Plavetna sjenica,27,transekt,I.H.,18.8,58
2024,2024-07-26,Velebit,Parus major,Velika sjenica,35,IPA,A.P.,17.8,68
2024,2024-07-26,Velebit,Buteo buteo,Škanjac,10,točkasta_metoda,I.H.,18.2,66
2024,2024-07-26,Velebit,Erithacus rubecula,Crvendać,19,IPA,M.K.,16.6,69
2024,2024-07-26,Velebit,Phoenicurus ochruros,Crvenrepka,7,transekt,A.P.,19.1,73
2024,2024-07-26,Velebit,Dryocopus martius,Crna žuna,7,transekt,A.P.,21.9,57
